0, 128
-64.000000, 65.656250, -47.164062, 58.945312, -111.164062, 124.601562, -16.835938, 6.710938
32.714844, -83.148438, -5.292969, 12.167969, 27.421875, -70.980469, 38.007812, -95.316406
4.191406, -72.488281, -35.976562, -37.214844, -31.785156, -109.703125, 40.167969, -35.273438
-57.980469, -113.152344, 22.894531, 9.996094, -35.085938, -103.156250, -80.875000, -123.148438
22.949219, 47.265625, 55.640625, 4.304688, 78.589844, 51.570312, -32.691406, 42.960938
-14.914062, -103.402344, 2.484375, 60.335938, -12.429688, -43.066406, -17.398438, 92.261719
42.363281, 18.550781, -59.578125, -36.113281, -17.214844, -17.562500, 101.941406, 54.664062
-57.160156, -43.296875, 3.800781, 55.281250, -53.359375, 11.984375, -60.960938, -98.578125
21.906250, 57.093750, -63.015625, 65.070312, -41.109375, 122.164062, 84.921875, -7.976562
-14.925781, -60.402344, -55.445312, 73.332031, -70.371094, 12.929688, 40.519531, 122.265625
-10.562500, 46.187500, 23.906250, 43.070312, 13.343750, 89.257812, -34.468750, 3.117188
11.386719, -105.820312, 55.093750, -116.976562, 66.480469, 33.203125, -43.707031, 11.156250
44.308594, 50.347656, 3.445312, 102.960938, 47.753906, -102.691406, 40.863281, -52.613281
-52.230469, -126.578125, 19.699219, -98.160156, -32.531250, 31.261719, -71.929688, -28.417969
-10.753906, 119.535156, 25.750000, -98.968750, 14.996094, 20.566406, -36.503906, -37.496094
52.519531, 100.601562, 33.558594, -75.425781, 86.078125, 25.175781, 18.960938, -79.972656
-30.406250, 15.285156, -57.925781, 81.203125, -88.332031, 96.488281, 27.519531, -65.917969
30.214844, -17.613281, -21.988281, -107.742188, 8.226562, -125.355469, 52.203125, 90.128906
16.976562, 76.953125, 32.820312, 15.054688, 49.796875, 92.007812, -15.843750, 61.898438
62.851562, 80.140625, -17.238281, 106.898438, 45.613281, -68.960938, 80.089844, -26.757812
-32.382812, -7.625000, 61.765625, 53.191406, 29.382812, 45.566406, -94.148438, -60.816406
28.500000, 34.820312, 32.425781, -9.214844, 60.925781, 25.605469, -3.925781, 44.035156
19.390625, -10.070312, -54.699219, -58.617188, -35.308594, -68.687500, 74.089844, 48.546875
16.847656, 104.050781, 49.242188, 21.296875, 66.089844, 125.347656, -32.394531, 82.753906
-29.093750, 41.011719, -8.140625, 84.210938, -37.234375, 125.222656, -20.953125, -43.199219
34.109375, -127.773438, -2.851562, 80.507812, 31.257812, -47.265625, 36.960938, 47.718750
-33.566406, 100.519531, -28.812500, 37.722656, -62.378906, -117.757812, -4.753906, 62.796875
-18.015625, 101.082031, -42.687500, 27.636719, -60.703125, -127.281250, 24.671875, 73.445312
-1.726562, 51.613281, 50.898438, 102.707031, 49.171875, -101.679688, -52.625000, -51.093750
52.375000, -17.644531, -56.250000, -109.593750, -3.875000, -127.238281, 108.625000, 91.949219
51.792969, -83.832031, 0.578125, 52.792969, 52.371094, -31.039062, 51.214844, 119.375000
2.082031, -37.101562, -23.164062, 18.285156, -21.082031, -18.816406, 25.246094, -55.386719
62.289062, 73.914062, -0.773438, -95.226562, 61.515625, -21.312500, 63.062500, -86.859375
-29.933594, 5.945312, -52.386719, 34.691406, -82.320312, 40.636719, 22.453125, -28.746094
57.312500, 86.769531, -54.562500, -99.914062, 2.750000, -13.144531, 111.875000, -69.316406
0.089844, 43.542969, -14.832031, -110.101562, -14.742188, -66.558594, 14.921875, -102.355469
-28.535156, 106.609375, 52.964844, -7.695312, 24.429688, 98.914062, -81.500000, 114.304688
3.804688, -60.773438, -4.554688, -10.035156, -0.750000, -70.808594, 8.359375, -50.738281
56.445312, 7.968750, -57.589844, 38.910156, -1.144531, 46.878906, 114.035156, -30.941406
33.472656, 76.632812, 34.585938, 16.023438, 68.058594, 92.656250, -1.113281, 60.609375
41.957031, -21.171875, -47.957031, -7.003906, -6.000000, -28.175781, 89.914062, -14.167969
-61.972656, -12.070312, 24.121094, 77.648438, -37.851562, 65.578125, -86.093750, -89.718750
47.132812, -71.164062, 16.578125, -31.046875, 63.710938, -102.210938, 30.554688, -40.117188
30.234375, -101.148438, 28.851562, 76.894531, 59.085938, -24.253906, 1.382812, 77.957031
63.929688, 60.359375, 49.734375, -68.019531, 113.664062, -7.660156, 14.195312, -127.621094
-34.152344, 84.425781, -24.792969, -114.234375, -58.945312, -29.808594, -9.359375, -57.339844
-19.070312, 17.320312, 1.695312, -12.113281, -17.375000, 5.207031, -20.765625, 29.433594
11.660156, -99.871094, 44.285156, 31.683594, 55.945312, -68.187500, -32.625000, 124.445312
-11.253906, 16.050781, 43.710938, -97.117188, 32.457031, -81.066406, -54.964844, 113.167969
-29.531250, -2.972656, -10.832031, -89.402344, -40.363281, -92.375000, -18.699219, 86.429688
4.773438, 96.429688, -4.109375, -72.617188, 0.664062, 23.812500, 8.882812, -86.953125
-27.238281, 96.000000, -41.175781, 113.207031, -68.414062, -46.792969, 13.937500, -17.207031
-44.324219, 24.632812, 9.167969, -3.878906, -35.156250, 20.753906, -53.492188, 28.511719
38.707031, 59.101562, -59.769531, 26.992188, -21.062500, 86.093750, 98.476562, 32.109375
4.406250, -37.785156, -0.195312, 50.316406, 4.210938, 12.531250, 4.601562, -88.101562
58.285156, 66.914062, 31.781250, 13.718750, 90.066406, 80.632812, 26.503906, 53.195312
6.984375, -101.492188, 50.011719, -80.437500, 56.996094, 74.070312, -43.027344, -21.054688
15.980469, 15.765625, 43.777344, -11.769531, 59.757812, 3.996094, -27.796875, 27.535156
-43.550781, 67.121094, -36.769531, 113.062500, -80.320312, -75.816406, -6.781250, -45.941406
27.480469, -98.246094, -47.308594, -40.824219, -19.828125, 116.929688, 74.789062, -57.421875
-52.355469, -109.730469, -28.855469, -75.664062, -81.210938, 70.605469, -23.500000, -34.066406
-63.617188, 74.480469, -10.972656, -112.214844, -74.589844, -37.734375, -52.644531, -69.304688
-60.562500, -81.328125, 26.855469, 94.316406, -33.707031, 12.988281, -87.417969, 80.355469
56.050781, 4.789062, -33.292969, 101.699219, 22.757812, 106.488281, 89.343750, -96.910156
-40.847656, -103.128906, -23.355469, 34.699219, -64.203125, -68.429688, -17.492188, 118.171875
49.531250, -23.035156, 19.460938, -87.289062, 68.992188, -110.324219, 30.070312, 64.253906
-44.757812, 45.886719, 23.210938, 90.300781, -21.546875, -119.812500, -67.968750, -44.414062
-14.617188, 96.312500, -14.375000, -4.132812, -28.992188, 92.179688, -0.242188, 100.445312
-0.035156, -124.375000, -45.117188, 92.535156, -45.152344, -31.839844, 45.082031, 39.089844
11.156250, -17.593750, 44.230469, -45.257812, 55.386719, -62.851562, -33.074219, 27.664062
11.531250, -82.191406, 58.289062, -41.875000, 69.820312, -124.066406, -46.757812, -40.316406
7.183594, -52.050781, -45.039062, -94.617188, -37.855469, 109.332031, 52.222656, 42.566406
61.859375, -14.996094, -11.679688, 119.558594, 50.179688, 104.562500, 73.539062, 121.445312
-45.847656, 38.472656, 8.304688, -102.406250, -37.542969, -63.933594, -54.152344, -115.121094
-31.730469, -82.406250, -1.472656, -90.941406, -33.203125, 82.652344, -30.257812, 8.535156
-4.605469, 90.207031, 59.019531, 42.386719, 54.414062, -123.406250, -63.625000, 47.820312
-47.871094, -56.968750, -38.433594, -91.156250, -86.304688, 107.875000, -9.437500, 34.187500
-23.136719, 44.371094, 16.542969, -27.718750, -6.593750, 16.652344, -39.679688, 72.089844
-47.781250, 26.632812, 19.359375, 72.347656, -28.421875, 98.980469, -67.140625, -45.714844
15.566406, -75.835938, 38.792969, 24.558594, 54.359375, -51.277344, -23.226562, -100.394531
-32.277344, 71.359375, -3.019531, -72.363281, -35.296875, -1.003906, -29.257812, -112.277344
-14.167969, 11.960938, -37.984375, 27.386719, -52.152344, 39.347656, 23.816406, -15.425781
-60.371094, -51.722656, 51.414062, 9.527344, -8.957031, -42.195312, -111.785156, -61.250000
-9.410156, 119.613281, -45.824219, -65.230469, -55.234375, 54.382812, 36.414062, -71.156250
57.277344, 63.183594, -11.480469, 35.214844, 45.796875, 98.398438, 68.757812, 27.968750
-47.210938, -54.832031, 49.359375, -18.988281, 2.148438, -73.820312, -96.570312, -35.843750
-52.203125, 88.453125, -43.242188, -19.925781, -95.445312, 68.527344, -8.960938, 108.378906
-54.906250, -99.605469, -17.238281, 109.902344, -72.144531, 10.296875, -37.667969, 46.492188
-31.609375, 47.027344, -46.707031, 67.531250, -78.316406, 114.558594, 15.097656, -20.503906
36.242188, 92.937500, -5.722656, -125.671875, 30.519531, -32.734375, 41.964844, -37.390625
-19.261719, 53.039062, -6.109375, -7.179688, -25.371094, 45.859375, -13.152344, 60.218750
39.542969, 127.035156, 55.253906, 27.328125, 94.796875, -101.636719, -15.710938, 99.707031
19.410156, 35.312500, -36.449219, 66.320312, -17.039062, 101.632812, 55.859375, -31.007812
22.984375, -30.027344, 52.339844, -114.601562, 75.324219, 111.371094, -29.355469, 84.574219
-31.984375, 29.562500, 46.187500, -88.292969, 14.203125, -58.730469, -78.171875, 117.855469
-3.679688, 82.941406, 0.761719, 41.503906, -2.917969, 124.445312, -4.441406, 41.437500
12.847656, -76.281250, 40.644531, -37.203125, 53.492188, -113.484375, -27.796875, -39.078125
32.746094, 123.101562, -4.835938, -40.066406, 27.910156, 83.035156, 37.582031, -92.832031
57.773438, 104.605469, 16.988281, -107.078125, 74.761719, -2.472656, 40.785156, -44.316406
-7.769531, -6.156250, 41.558594, -80.902344, 33.789062, -87.058594, -49.328125, 74.746094
