64
-0.347656, -5.156250, -2.496094, -3.160156, 1.257812, -5.410156, 0.542969, -5.300781, -0.914062, -2.410156, 0.183594, -3.828125, 0.343750, -4.585938, 1.527344, -1.406250, 1.277344, -3.621094, -1.050781, -1.863281, -5.632812, 0.812500, -4.078125, -1.957031, -0.996094, -5.781250, -1.488281, -0.921875, 1.609375, -3.652344, -5.839844, -3.105469, -0.093750, -0.058594, 0.761719, 1.535156, 0.601562, -2.781250, 1.964844, -1.375000, -3.179688, -2.078125, -5.171875, -3.156250, -1.648438, -1.582031, -0.687500, -5.875000, -1.957031, -4.980469, -1.578125, 1.992188, -1.375000, 1.097656, -3.789062, 0.906250, -3.500000, 1.757812, 1.113281, -4.253906, -3.738281, 0.472656, -3.332031, -1.218750
0.941406, -1.835938, -3.218750, -0.007812, -1.699219, -1.667969, -2.117188, 1.277344, -0.933594, -0.671875, 1.066406, -2.980469, 0.957031, -4.164062, -4.972656, -5.429688, -0.800781, -5.746094, 1.050781, 0.894531, -0.812500, -3.218750, -4.621094, -0.707031, -1.792969, -1.496094, -0.281250, 1.632812, 0.703125, -3.597656, -1.210938, 0.281250, -5.230469, 0.687500, -5.917969, -4.105469, -5.699219, -4.039062, 0.906250, -1.980469, -5.007812, -0.355469, -5.050781, -1.109375, -2.023438, -4.238281, -2.117188, 1.679688, -3.121094, -3.406250, -2.621094, -0.796875, -5.882812, 0.988281, 0.312500, -0.285156, -2.441406, -5.773438, -0.941406, -2.828125, -5.667969, -2.218750, 0.312500, -0.304688
-112.656250, 9.777344, -1.394531, 4.398438, -2.695312, 14.515625, -26.683594, 10.718750, -12.480469, -10.207031, 3.570312, 2.007812, 1.406250, -24.902344, 6.851562, -28.222656, -20.859375, 15.085938, 20.417969, 6.417969, 10.660156, 31.617188, 44.457031, -19.312500, 9.832031, -15.078125, -40.953125, 4.703125, 28.875000, 11.882812, 4.171875, -17.261719, 29.234375, 28.421875, -0.968750, -23.605469, -5.574219, 12.980469, -36.773438, 15.550781, 5.406250, 4.453125, -13.410156, -0.285156, 28.152344, 4.906250, -0.667969, -16.742188, 31.109375, 5.558594, 7.835938, 12.179688, -4.781250, -7.160156, 13.046875, 22.183594, -7.281250, 3.816406, 13.105469, 1.574219, 3.675781, -52.730469, 11.113281, -15.617188
-123.457031, 15.207031, 7.675781, 25.582031, -22.628906, 6.148438, -1.761719, 47.992188, 3.718750, -24.910156, 2.734375, 37.480469, 12.742188, 10.738281, 2.769531, -4.910156, -4.121094, -9.433594, -9.835938, -0.113281, 15.636719, 12.378906, -0.515625, 15.609375, 1.199219, 30.820312, -0.984375, 4.726562, -9.046875, 19.781250, 23.886719, 36.429688, -12.410156, -12.851562, -46.531250, -18.257812, 13.093750, 10.175781, -33.015625, 24.988281, -8.175781, -1.609375, 12.066406, -6.796875, -6.597656, 34.765625, -16.472656, 10.773438, -14.058594, 2.203125, 5.160156, -14.382812, 8.601562, -42.937500, 21.011719, -16.667969, 10.203125, 16.402344, 23.511719, 0.589844, 3.886719, -20.003906, 4.335938, 7.332031
-5.132812, -5.042969, -0.117188, -1.695312, -2.382812, -3.601562, -4.199219, -2.058594, -5.000000, 0.464844, -4.414062, 0.203125, -2.976562, -1.636719, 0.625000, -5.843750, 1.351562, 1.957031, -5.730469, 1.605469, 1.179688, -4.839844, -1.554688, -5.613281, 1.023438, -1.070312, -0.968750, 1.031250, 1.308594, -4.035156, -0.445312, 0.933594, -2.289062, 1.093750, -1.402344, -4.164062, -3.207031, -5.371094, 1.542969, -0.132812, 0.671875, -4.183594, 1.816406, -1.257812, -1.066406, -2.093750, 1.710938, -1.210938, -1.820312, -4.054688, 0.546875, 0.277344, -0.886719, -5.894531, -4.691406, -2.562500, -1.503906, -1.164062, 1.820312, -0.046875, -3.062500, 1.574219, 0.902344, -2.335938
0.695312, -5.292969, 0.296875, -2.136719, -1.468750, -3.261719, -3.878906, -4.621094, 1.554688, -4.410156, -4.945312, 0.382812, -5.160156, -5.722656, -1.656250, -1.445312, -2.367188, 1.382812, -0.476562, -3.234375, 1.210938, -4.992188, -5.929688, -0.101562, 1.527344, -3.675781, -5.183594, 1.324219, 0.316406, -4.605469, -2.296875, -0.500000, -3.207031, -2.070312, -5.082031, -2.906250, -5.691406, -1.515625, -1.785156, -3.246094, -3.355469, 0.199219, 1.226562, 1.011719, -4.871094, -3.308594, -4.453125, -0.156250, -5.503906, 0.699219, 0.425781, -0.187500, -1.718750, 0.175781, 1.683594, -1.558594, -4.628906, -0.054688, -0.382812, 1.765625, -4.394531, -4.414062, -1.886719, -5.496094
-99.121094, -29.246094, -22.847656, 9.210938, 13.015625, 21.328125, -29.417969, -13.816406, 23.343750, -3.335938, 14.125000, -3.960938, -16.667969, -36.714844, -11.414062, -22.617188, -28.996094, 8.554688, -22.687500, 28.687500, 5.785156, -12.765625, -24.535156, 31.492188, 12.421875, -15.492188, 10.601562, 9.457031, -17.406250, 14.476562, -7.136719, -40.347656, 22.417969, 2.898438, -6.984375, 26.777344, 10.058594, 33.519531, -24.171875, -20.335938, -14.394531, 32.425781, -3.527344, 21.113281, -5.085938, -11.367188, -5.363281, -54.753906, 10.527344, 31.277344, -15.933594, 4.152344, -15.437500, -29.285156, 19.593750, -33.074219, -27.800781, -8.597656, 1.988281, -34.359375, 1.050781, 6.886719, 16.367188, -3.437500
122.640625, 8.296875, -4.402344, 8.347656, 21.601562, -1.164062, 11.761719, -13.824219, -10.542969, -0.398438, -8.410156, 24.226562, 20.667969, -0.859375, 3.000000, -4.074219, 12.289062, -20.796875, 16.230469, 16.855469, -47.019531, -13.859375, 26.656250, 27.628906, -17.027344, 20.785156, 37.488281, 21.484375, 6.976562, 16.328125, 11.000000, 2.250000, -9.414062, 36.175781, 21.164062, 15.460938, -4.269531, -1.738281, -2.453125, 1.742188, 28.203125, 4.230469, 2.210938, -2.222656, -12.835938, 18.910156, -9.324219, 23.101562, -17.765625, -30.707031, 24.945312, -7.835938, 5.750000, -15.847656, -4.855469, -1.515625, 25.328125, -1.070312, -15.617188, 5.042969, -34.746094, -6.722656, -23.738281, -3.605469
-5.429688, -0.554688, -4.894531, -1.156250, -4.781250, -3.917969, 1.250000, 0.203125, -5.097656, -3.765625, 0.839844, -0.199219, -4.910156, -3.027344, 1.402344, 0.984375, -3.808594, -3.000000, -5.781250, -5.945312, -4.105469, -5.562500, -1.984375, -3.789062, 0.589844, -3.214844, -1.222656, -3.148438, -4.859375, -3.902344, 0.613281, 0.644531, 1.257812, -1.140625, -5.097656, 0.531250, -5.882812, -3.578125, 0.609375, 0.863281, -2.105469, -5.242188, -0.097656, -3.242188, 0.695312, -0.625000, -4.460938, -4.656250, 0.718750, -5.804688, -5.199219, -3.750000, 0.445312, -0.046875, -4.148438, 0.632812, -2.363281, -5.531250, -3.238281, 1.601562, -0.636719, -3.566406, -4.074219, 0.437500
-2.300781, -3.507812, 0.152344, -1.234375, -2.660156, -5.609375, -4.277344, -1.917969, -5.062500, 0.582031, -4.093750, -2.882812, -2.609375, -2.324219, -5.136719, 1.347656, -1.925781, -4.964844, -2.957031, -1.878906, 1.789062, -1.593750, -0.031250, 1.179688, -1.140625, -3.324219, -1.585938, -0.074219, -1.500000, -3.398438, 0.808594, -5.851562, -0.902344, -4.316406, -1.773438, -1.230469, -0.765625, -2.902344, -2.781250, -1.937500, -2.625000, -3.519531, -3.554688, -0.054688, -4.914062, 1.867188, -4.214844, -1.992188, -3.937500, 1.382812, 0.722656, -1.035156, -3.539062, -0.175781, -1.285156, -5.167969, 0.527344, -0.503906, -2.496094, 0.011719, -5.210938, -0.703125, 1.699219, -2.937500
107.773438, -7.441406, -14.156250, -17.167969, -2.234375, -10.417969, 10.695312, -13.546875, 16.031250, -9.070312, 14.175781, -19.835938, 16.878906, 18.800781, -22.769531, -6.312500, -12.144531, 18.773438, -4.570312, -30.691406, 14.667969, -11.269531, 28.175781, 21.640625, 7.429688, -42.753906, 1.050781, -21.722656, -39.250000, 13.406250, -4.425781, -30.425781, -3.289062, -9.617188, -40.035156, 2.117188, 5.167969, 9.656250, -8.902344, -9.316406, -1.175781, -18.535156, -24.234375, -11.488281, 4.968750, 14.187500, -2.554688, -18.339844, 2.566406, 0.238281, -4.347656, 23.195312, 25.476562, 4.671875, 10.375000, -25.824219, 8.894531, -25.921875, 6.820312, 16.359375, -11.988281, -19.644531, 37.296875, 2.046875
-126.250000, 3.324219, -16.000000, 13.886719, 20.414062, 0.835938, -2.937500, 15.644531, 17.656250, -3.144531, -13.910156, -25.226562, -16.890625, -3.664062, -22.687500, -44.863281, 26.519531, 39.523438, 27.980469, -19.816406, -17.914062, 9.910156, -13.929688, -6.550781, 7.152344, 13.007812, 3.246094, -4.921875, -1.050781, 14.265625, 24.757812, -14.656250, -8.914062, -9.414062, 34.949219, -22.304688, 21.792969, 5.910156, 27.847656, -5.945312, 14.222656, -2.117188, 17.156250, -5.496094, 14.042969, 5.097656, -39.066406, -23.031250, -38.464844, -5.996094, -0.851562, 5.359375, -8.917969, -8.710938, -3.449219, 38.601562, -30.867188, -14.355469, 12.101562, 15.628906, -17.632812, 5.472656, 7.261719, -11.246094
-1.074219, -3.878906, -2.953125, -0.980469, -2.085938, 0.582031, -5.519531, -5.968750, -5.453125, -5.968750, -3.605469, 1.085938, -0.347656, -1.304688, -4.199219, -0.808594, -5.761719, 0.214844, -0.675781, 1.933594, -3.972656, -3.417969, -4.550781, -0.320312, -0.480469, 1.507812, -5.750000, -3.660156, -0.890625, 1.515625, 1.281250, -3.078125, 1.218750, 0.410156, 1.785156, -2.281250, -1.066406, 0.414062, -4.960938, -4.074219, 0.121094, 0.917969, -5.199219, -5.375000, -0.546875, -3.710938, -2.980469, -1.019531, -0.539062, 0.847656, -1.578125, 1.492188, -1.472656, -4.710938, -3.160156, -5.644531, -0.847656, -1.964844, 1.164062, -0.898438, -3.691406, -3.328125, -0.441406, -0.105469
-1.503906, -2.582031, 1.531250, 0.664062, -4.046875, -5.757812, -4.722656, 0.804688, -3.695312, -3.863281, -4.097656, -5.429688, -4.363281, 0.730469, 1.929688, -1.894531, -2.917969, -3.953125, -4.882812, -2.425781, -1.468750, -1.378906, -5.660156, -5.121094, 0.531250, 1.414062, -2.386719, -5.808594, 1.089844, 1.707031, 0.304688, 1.855469, -3.753906, -4.960938, -2.933594, -3.886719, -1.476562, -2.687500, -3.449219, -5.687500, 0.839844, 1.605469, -5.964844, -0.511719, 1.070312, -4.726562, 0.675781, -4.972656, -2.257812, 0.503906, -5.449219, 0.515625, -1.671875, 0.093750, -2.984375, -4.300781, -5.769531, -0.542969, -1.468750, -3.628906, -0.941406, -5.292969, -1.937500, -2.761719
-119.812500, -25.542969, 4.183594, 6.605469, 17.296875, 31.035156, -4.910156, -13.324219, -8.402344, 10.988281, 24.144531, 68.878906, -41.703125, 6.773438, -5.140625, -26.187500, 27.351562, -22.976562, -23.386719, 5.175781, -24.246094, 17.425781, -22.265625, -3.382812, 20.105469, 13.914062, 5.695312, -3.246094, 17.167969, -6.359375, 15.523438, 2.867188, -16.656250, 1.382812, 20.671875, -20.867188, -18.550781, -28.179688, 39.828125, 8.804688, -8.703125, 7.929688, 28.164062, -20.429688, 0.816406, -1.191406, 1.035156, 19.128906, 1.554688, -6.707031, 13.406250, 14.492188, 5.421875, 1.578125, -8.949219, -30.613281, 2.023438, -26.285156, -2.300781, -20.156250, 47.796875, -21.160156, 17.332031, -13.996094
111.886719, -4.160156, 19.953125, 9.414062, 13.109375, 22.058594, 0.609375, -32.468750, -25.054688, 27.328125, 40.367188, 11.824219, -20.246094, 28.363281, -24.429688, -4.257812, 3.332031, 12.324219, -12.105469, 11.425781, 8.609375, 4.921875, 3.960938, -18.812500, -14.378906, 23.457031, -6.242188, 4.937500, 0.398438, 14.339844, 8.808594, -28.082031, 0.449219, 20.007812, 12.988281, 20.683594, 19.347656, 3.648438, -20.058594, 20.183594, -3.824219, -24.738281, -9.316406, 5.671875, -16.265625, 29.742188, 30.667969, -39.433594, 18.988281, -34.140625, -19.085938, -4.382812, -37.957031, -8.769531, -20.792969, 5.300781, 16.375000, 7.812500, 4.769531, 7.316406, 14.253906, -2.757812, -11.500000, -17.007812
-5.898438, -4.695312, -0.148438, -2.257812, 0.792969, -1.121094, 0.550781, -3.082031, 0.843750, -2.257812, -3.707031, 0.910156, -3.507812, -0.187500, 0.890625, -2.472656, 1.031250, 0.246094, -2.980469, -2.726562, -4.269531, 0.402344, -0.773438, -3.785156, -4.523438, -3.804688, -5.011719, -5.945312, -2.257812, -0.152344, -5.058594, 1.542969, -4.183594, -1.472656, -0.707031, -4.539062, 0.933594, -4.867188, 0.156250, -2.421875, -2.605469, 0.804688, 0.519531, -2.765625, -4.503906, -5.636719, -5.656250, -0.648438, 0.140625, -0.570312, -1.160156, -5.542969, -5.695312, -1.601562, 1.808594, -0.660156, -2.195312, -2.476562, 0.289062, -5.847656, -4.984375, -5.792969, 1.648438, -4.234375
-1.601562, -0.457031, 0.175781, -0.800781, 0.417969, -5.890625, -0.300781, -3.339844, -4.167969, -3.921875, -5.968750, 0.339844, 0.812500, -3.105469, -3.625000, 1.316406, -2.300781, -3.406250, 0.500000, -4.761719, -2.820312, -4.398438, -2.093750, -5.097656, 0.039062, -0.718750, -3.414062, 1.785156, -5.496094, -2.789062, 1.523438, -4.355469, -0.722656, -5.023438, -3.953125, -2.457031, -0.183594, -4.921875, 1.328125, -2.613281, 1.085938, -3.750000, -2.894531, -3.550781, 1.824219, 1.730469, -2.890625, -3.636719, -1.433594, 0.691406, -4.621094, -0.308594, 0.054688, -3.179688, -0.777344, 1.937500, -4.578125, -0.488281, -2.050781, -4.671875, -2.468750, -3.957031, -5.222656, -1.031250
118.117188, -7.921875, -9.800781, -11.492188, -1.296875, 16.421875, 16.285156, -7.730469, 16.800781, 21.921875, -46.324219, -1.863281, 23.917969, 5.683594, -31.734375, -5.386719, -33.882812, -29.765625, 7.988281, 9.386719, -6.652344, -45.765625, -0.816406, 6.921875, 12.128906, -2.894531, -20.972656, 7.335938, -33.175781, 19.382812, -3.917969, 15.457031, 17.437500, 22.714844, 33.226562, -1.246094, 17.050781, 11.628906, -38.070312, 8.757812, -24.937500, 37.230469, -22.117188, 14.218750, 0.453125, -24.585938, -3.457031, -6.789062, -9.203125, -10.246094, 3.085938, -24.039062, 0.351562, -7.410156, -25.039062, -0.089844, 20.406250, -22.679688, -23.507812, -35.410156, -4.117188, -25.152344, -14.984375, 18.281250
125.343750, -9.929688, -30.011719, 13.632812, -12.707031, 0.132812, -2.125000, -7.300781, 11.445312, 13.199219, 24.378906, -4.796875, -1.878906, 24.128906, 1.300781, 4.238281, 1.453125, 6.769531, -9.992188, -20.812500, 15.515625, 23.167969, 16.042969, -18.218750, -11.460938, -49.242188, 12.718750, -27.015625, 9.449219, 1.531250, 18.214844, -27.835938, 19.007812, -7.449219, 4.453125, 27.832031, -19.093750, -9.699219, -3.566406, 1.507812, -10.144531, -28.468750, 3.140625, 27.144531, 3.625000, 11.460938, 0.968750, 17.750000, 24.039062, -24.234375, -31.042969, -3.089844, -5.542969, 5.867188, 5.710938, -29.925781, -13.128906, 22.964844, -2.066406, 36.621094, 23.101562, -8.636719, 14.343750, 10.332031
1.515625, -2.617188, -1.285156, -0.136719, -0.425781, 0.398438, -5.882812, -0.144531, -0.371094, -3.183594, 1.460938, -2.785156, -1.542969, -1.468750, 1.156250, -0.460938, -5.664062, -4.457031, -5.089844, 0.304688, -2.695312, 0.156250, -5.277344, -2.449219, -5.710938, 1.457031, 0.859375, -5.546875, 0.589844, -2.601562, -3.128906, -1.621094, -3.070312, 1.210938, -1.644531, -1.648438, -3.480469, -3.070312, -1.257812, -1.484375, 0.242188, -4.472656, 0.789062, 0.367188, -3.703125, -2.964844, 0.371094, 0.660156, -4.785156, -1.023438, 1.648438, -0.179688, -1.101562, 0.011719, -4.425781, -5.750000, -5.175781, -3.593750, -0.093750, -0.921875, -4.359375, -1.949219, -1.039062, 0.925781
-3.746094, -2.691406, 1.726562, -4.628906, -4.003906, -3.886719, -4.082031, -0.261719, 1.085938, -0.148438, -2.437500, -0.074219, -5.527344, -3.578125, -4.902344, -0.851562, -5.292969, -0.687500, -1.980469, -2.609375, -3.746094, -3.218750, -5.449219, 0.328125, -2.554688, -1.800781, -2.750000, -2.738281, -2.984375, -4.414062, -5.781250, -3.566406, -2.429688, -4.195312, 0.378906, -4.250000, -5.535156, 1.351562, -1.261719, -3.035156, -2.503906, -4.593750, -1.894531, -0.273438, 1.074219, 0.941406, -1.621094, -0.925781, -4.871094, -0.117188, -5.656250, 0.730469, 0.664062, -3.960938, -5.949219, -2.285156, 0.718750, -0.195312, -4.730469, -4.960938, 0.640625, -0.566406, -0.902344, -3.242188
-111.617188, -8.507812, 15.273438, 7.753906, 6.609375, 3.359375, 7.769531, -33.210938, 1.332031, 27.222656, 19.664062, -15.636719, 11.417969, 11.199219, 26.648438, 23.406250, -16.015625, -8.238281, 22.468750, 4.136719, -12.128906, -4.167969, -29.496094, 17.644531, -16.851562, 25.023438, 3.285156, 11.855469, -8.855469, -4.421875, 2.031250, 9.996094, -13.539062, -6.949219, 9.003906, -12.414062, -9.550781, 38.683594, 0.421875, 10.480469, 11.273438, 3.367188, 26.378906, -2.468750, -4.679688, -17.390625, 37.707031, 5.636719, -17.781250, -4.242188, -29.886719, 13.945312, -12.195312, 4.031250, 27.101562, -18.773438, -20.964844, 6.933594, 8.265625, 35.062500, 21.445312, 0.597656, -4.417969, 22.585938
105.289062, 15.253906, -26.816406, -6.769531, -5.203125, 2.625000, 9.843750, 19.542969, -6.917969, 0.761719, -9.535156, -14.898438, 8.078125, -3.910156, -13.015625, 18.300781, 15.578125, 11.800781, -18.804688, 4.816406, -25.742188, -21.820312, 15.312500, -14.726562, 14.214844, 15.683594, 5.535156, 2.718750, -27.523438, 6.757812, 44.562500, -2.789062, -21.898438, 12.937500, 17.085938, 9.257812, 23.636719, -22.285156, 21.605469, -16.054688, -25.695312, -15.507812, -10.453125, 14.964844, -12.160156, -8.640625, 1.878906, 16.796875, 0.984375, -17.789062, -6.371094, -45.007812, -50.300781, -27.707031, 28.972656, -11.480469, 17.687500, 18.625000, -4.843750, -15.035156, -15.503906, 26.089844, 8.761719, 5.113281
-1.707031, 0.503906, -3.644531, 0.417969, -3.851562, -2.789062, -1.753906, 1.011719, -2.667969, 1.929688, -3.554688, 0.453125, -5.464844, -4.472656, -4.140625, -3.109375, 0.835938, -2.675781, -5.078125, 0.394531, -0.351562, -3.281250, -5.882812, -1.988281, -5.179688, 1.949219, -1.488281, -0.953125, -3.652344, -4.671875, -5.894531, -3.359375, -1.222656, -4.097656, -1.109375, -4.187500, -0.535156, -5.238281, 0.714844, -0.339844, -1.000000, -5.027344, -4.269531, -0.031250, -1.675781, -4.519531, 1.039062, 1.679688, -0.238281, -0.035156, 1.167969, 0.937500, -4.089844, -0.328125, -5.636719, -4.308594, -3.402344, -3.316406, -0.875000, -0.242188, 0.304688, -5.925781, -5.191406, -3.605469
0.148438, 0.800781, -4.125000, 0.312500, -2.796875, 0.343750, -1.601562, -2.601562, -4.167969, -0.074219, -2.917969, -2.433594, 1.835938, -1.917969, -3.277344, -0.031250, -4.011719, 0.710938, 1.035156, -1.914062, -4.550781, -2.742188, -5.597656, -1.195312, -4.570312, -4.109375, -1.273438, 0.421875, -4.718750, -0.222656, -2.800781, -1.710938, -1.832031, -5.988281, -0.191406, -4.542969, 1.621094, -0.734375, 0.898438, -4.437500, -4.070312, -1.257812, -3.953125, -3.410156, -2.468750, -4.519531, 0.152344, -4.136719, -3.917969, -1.375000, -4.648438, -3.066406, -3.851562, -2.882812, 0.570312, 1.882812, -0.441406, 1.355469, -0.476562, -2.964844, -1.710938, 1.480469, 0.664062, 0.839844
117.277344, 8.972656, -21.792969, -20.714844, -3.187500, 9.925781, -21.710938, 8.898438, 2.496094, -20.835938, -6.015625, -7.859375, 17.582031, 18.070312, -16.804688, 10.511719, 19.554688, 2.667969, 20.105469, 5.480469, -2.035156, -17.128906, 3.234375, 22.222656, -0.031250, 7.703125, -38.128906, 9.921875, 17.429688, 19.789062, -3.898438, 1.207031, -20.269531, -35.500000, 25.234375, -14.132812, 18.152344, -33.500000, -4.746094, -12.738281, -4.148438, 0.957031, 2.386719, -1.769531, 7.742188, 2.449219, 4.558594, -16.250000, 3.843750, 2.640625, -2.875000, 11.335938, 16.664062, -11.890625, 47.941406, 3.429688, 20.613281, 5.410156, -32.992188, -9.964844, 6.964844, 30.894531, -11.027344, 4.046875
-117.167969, 41.753906, 8.468750, -25.089844, -6.035156, 24.484375, -0.718750, 25.203125, -30.945312, -15.667969, -22.121094, -1.195312, 3.609375, -18.738281, 4.511719, 6.007812, 12.804688, -2.382812, -7.578125, 27.214844, 5.113281, -1.886719, 32.140625, -27.175781, -25.714844, 8.062500, 5.441406, -12.847656, 2.578125, -42.218750, 10.230469, -38.820312, -16.925781, 4.531250, -5.503906, 19.742188, 7.164062, 1.199219, -0.324219, 13.996094, 2.707031, -14.203125, 25.382812, 33.105469, 0.878906, -19.195312, -7.992188, 22.128906, -36.726562, -5.386719, 24.535156, -5.179688, 1.648438, 6.156250, 20.042969, 10.726562, 29.054688, 32.777344, -18.015625, -14.703125, 14.105469, 15.089844, 31.343750, 15.636719
1.691406, 1.125000, 0.707031, -2.480469, -5.972656, -3.863281, 0.550781, -0.808594, -3.812500, 0.429688, 1.250000, -1.121094, -2.179688, -3.621094, -5.222656, -4.277344, 1.183594, 1.777344, -1.703125, -1.777344, -0.210938, -2.320312, -5.789062, -1.781250, 1.960938, -1.605469, -2.062500, -2.226562, -3.429688, -3.730469, -4.746094, -5.769531, -0.910156, -5.082031, -5.207031, -0.976562, -3.242188, 0.195312, -5.933594, -0.570312, 1.714844, 1.671875, 0.246094, -2.769531, -4.769531, -2.042969, -0.898438, -3.000000, -1.621094, -5.921875, -4.316406, -4.195312, -3.406250, -3.410156, -1.031250, -2.777344, -5.398438, -3.785156, -1.402344, -2.343750, -0.566406, -2.125000, 0.972656, 0.601562
-4.546875, -1.699219, -5.703125, -2.050781, -5.644531, -0.425781, -3.906250, -4.019531, -5.960938, -1.976562, -2.496094, -0.406250, 1.187500, -5.332031, -5.910156, -2.910156, -4.863281, -3.250000, 1.359375, -2.882812, -1.046875, -4.554688, -5.832031, 1.121094, 0.593750, 0.781250, 0.886719, -3.957031, -3.890625, 0.652344, 1.605469, -1.734375, -2.742188, 1.976562, -2.761719, -2.960938, -1.296875, -0.199219, -1.957031, 1.519531, 0.175781, -3.191406, -3.304688, 0.089844, -2.796875, -2.257812, -3.902344, -0.039062, -0.878906, 1.589844, -2.480469, -1.445312, -1.386719, -4.570312, 1.996094, -2.468750, 0.007812, -4.410156, 0.511719, 0.406250, 0.410156, -3.945312, 1.140625, 1.527344
123.863281, -6.378906, -14.542969, 33.218750, -21.453125, -0.925781, -0.851562, 32.351562, 30.753906, -27.082031, -40.046875, 38.726562, 15.457031, -10.093750, 4.105469, -33.613281, -4.984375, -44.558594, 10.898438, -6.648438, 20.898438, -16.988281, 7.406250, 5.746094, 12.421875, -15.242188, 14.894531, -11.480469, 21.492188, 24.199219, 26.082031, 11.179688, 5.027344, 6.257812, -31.156250, -26.457031, 4.753906, 4.320312, -4.222656, -18.917969, 11.968750, -33.500000, -2.089844, 24.394531, 2.640625, 29.355469, -25.726562, -14.437500, 16.218750, -10.726562, -0.824219, 10.730469, 2.160156, 19.046875, 28.089844, -10.429688, 19.191406, 15.808594, 21.476562, 31.625000, 1.050781, 44.257812, 25.914062, 39.261719
