128
-0.347656, -5.156250, -2.496094, -3.160156, 1.257812, -5.410156, 0.542969, -5.300781, -0.914062, -2.410156, 0.183594, -3.828125, 0.343750, -4.585938, 1.527344, -1.406250, 1.277344, -3.621094, -1.050781, -1.863281, -5.632812, 0.812500, -4.078125, -1.957031, -0.996094, -5.781250, -1.488281, -0.921875, 1.609375, -3.652344, -5.839844, -3.105469, -0.093750, -0.058594, 0.761719, 1.535156, 0.601562, -2.781250, 1.964844, -1.375000, -3.179688, -2.078125, -5.171875, -3.156250, -1.648438, -1.582031, -0.687500, -5.875000, -1.957031, -4.980469, -1.578125, 1.992188, -1.375000, 1.097656, -3.789062, 0.906250, -3.500000, 1.757812, 1.113281, -4.253906, -3.738281, 0.472656, -3.332031, -1.218750, -5.132812, -5.042969, -0.117188, -1.695312, -2.382812, -3.601562, -4.199219, -2.058594, -5.000000, 0.464844, -4.414062, 0.203125, -2.976562, -1.636719, 0.625000, -5.843750, 1.351562, 1.957031, -5.730469, 1.605469, 1.179688, -4.839844, -1.554688, -5.613281, 1.023438, -1.070312, -0.968750, 1.031250, 1.308594, -4.035156, -0.445312, 0.933594, -2.289062, 1.093750, -1.402344, -4.164062, -3.207031, -5.371094, 1.542969, -0.132812, 0.671875, -4.183594, 1.816406, -1.257812, -1.066406, -2.093750, 1.710938, -1.210938, -1.820312, -4.054688, 0.546875, 0.277344, -0.886719, -5.894531, -4.691406, -2.562500, -1.503906, -1.164062, 1.820312, -0.046875, -3.062500, 1.574219, 0.902344, -2.335938
0.941406, -1.835938, -3.218750, -0.007812, -1.699219, -1.667969, -2.117188, 1.277344, -0.933594, -0.671875, 1.066406, -2.980469, 0.957031, -4.164062, -4.972656, -5.429688, -0.800781, -5.746094, 1.050781, 0.894531, -0.812500, -3.218750, -4.621094, -0.707031, -1.792969, -1.496094, -0.281250, 1.632812, 0.703125, -3.597656, -1.210938, 0.281250, -5.230469, 0.687500, -5.917969, -4.105469, -5.699219, -4.039062, 0.906250, -1.980469, -5.007812, -0.355469, -5.050781, -1.109375, -2.023438, -4.238281, -2.117188, 1.679688, -3.121094, -3.406250, -2.621094, -0.796875, -5.882812, 0.988281, 0.312500, -0.285156, -2.441406, -5.773438, -0.941406, -2.828125, -5.667969, -2.218750, 0.312500, -0.304688, 0.695312, -5.292969, 0.296875, -2.136719, -1.468750, -3.261719, -3.878906, -4.621094, 1.554688, -4.410156, -4.945312, 0.382812, -5.160156, -5.722656, -1.656250, -1.445312, -2.367188, 1.382812, -0.476562, -3.234375, 1.210938, -4.992188, -5.929688, -0.101562, 1.527344, -3.675781, -5.183594, 1.324219, 0.316406, -4.605469, -2.296875, -0.500000, -3.207031, -2.070312, -5.082031, -2.906250, -5.691406, -1.515625, -1.785156, -3.246094, -3.355469, 0.199219, 1.226562, 1.011719, -4.871094, -3.308594, -4.453125, -0.156250, -5.503906, 0.699219, 0.425781, -0.187500, -1.718750, 0.175781, 1.683594, -1.558594, -4.628906, -0.054688, -0.382812, 1.765625, -4.394531, -4.414062, -1.886719, -5.496094
44.222656, 11.433594, -19.433594, 8.125000, -24.218750, 14.054688, 13.640625, 46.406250, 10.324219, -23.476562, 35.867188, 2.324219, -56.082031, -42.414062, -3.085938, 37.601562, 10.867188, 39.765625, -13.523438, -8.082031, 17.714844, 8.093750, -1.937500, 23.097656, -15.253906, 1.828125, -61.605469, 19.000000, -4.558594, 15.148438, -50.835938, 19.468750, -49.855469, -4.863281, 23.644531, 26.398438, -2.261719, -8.777344, 35.113281, -47.355469, 16.453125, 33.253906, 18.859375, 54.933594, 19.941406, 9.199219, 12.207031, -5.007812, 22.253906, 23.703125, -30.562500, 48.082031, -30.355469, 1.968750, 14.175781, 1.777344, 11.472656, -11.238281, 26.367188, -3.953125, -2.960938, 2.566406, -57.609375, 50.085938, 51.652344, 58.687500, 31.320312, 25.574219, -7.949219, -27.839844, 3.183594, -45.753906, 4.484375, -4.980469, 46.496094, 21.179688, -60.945312, -28.121094, -4.792969, 30.058594, -8.988281, -21.636719, 36.871094, -18.445312, -16.937500, 0.785156, 20.832031, -10.796875, 23.070312, -6.683594, -6.445312, 15.199219, -6.039062, 3.410156, -71.496094, -14.019531, 41.636719, -15.992188, 36.843750, 34.433594, -8.101562, -1.671875, 16.328125, -4.203125, -20.214844, 12.265625, -36.457031, -33.265625, 32.632812, 17.148438, -10.890625, -7.886719, -35.078125, -33.488281, -4.769531, -21.664062, 15.093750, 20.652344, -32.789062, -19.093750, 4.726562, 30.859375, -45.847656, -17.089844, 27.496094, 14.421875, -19.042969, 10.433594
-0.816406, 38.648438, 23.527344, -10.242188, 3.277344, -26.066406, 33.925781, -15.085938, -1.023438, 3.421875, 4.972656, 8.628906, 10.011719, 9.187500, 34.156250, -37.074219, -6.820312, 16.527344, -25.308594, 9.609375, -5.679688, 23.382812, 61.699219, 19.976562, 33.406250, 5.093750, 9.878906, 6.054688, 5.765625, -11.046875, -8.984375, 11.179688, 8.167969, 7.222656, -30.218750, 21.027344, 6.410156, -36.640625, 16.742188, 18.406250, -31.382812, 29.691406, -1.480469, 0.183594, 26.148438, -90.273438, 43.242188, 5.910156, -15.824219, -7.550781, 51.605469, -30.070312, 36.500000, 38.511719, 26.222656, 43.371094, -2.066406, -20.464844, 36.109375, 7.742188, 34.890625, 5.964844, 38.679688, -13.359375, -21.824219, -1.535156, 23.335938, -30.644531, -25.359375, -48.539062, -2.781250, 13.613281, 8.824219, 6.269531, 8.437500, 21.015625, -35.460938, 42.191406, 26.730469, -5.265625, 20.027344, -29.531250, 2.632812, 12.761719, 14.285156, 11.191406, -9.007812, 49.941406, -19.425781, 6.753906, 53.679688, 4.027344, -25.792969, 24.847656, 33.886719, -11.214844, -31.824219, -27.585938, -28.488281, 30.203125, 30.109375, -1.347656, -22.199219, 5.972656, 14.363281, 9.679688, -58.773438, -9.078125, 16.164062, 36.613281, -18.175781, -23.101562, 35.531250, -17.960938, 15.335938, -12.878906, 7.910156, -4.226562, 5.664062, -45.679688, -30.851562, -56.867188, -26.683594, 22.160156, -19.394531, 1.750000, 3.761719, 9.722656
-5.429688, -0.554688, -4.894531, -1.156250, -4.781250, -3.917969, 1.250000, 0.203125, -5.097656, -3.765625, 0.839844, -0.199219, -4.910156, -3.027344, 1.402344, 0.984375, -3.808594, -3.000000, -5.781250, -5.945312, -4.105469, -5.562500, -1.984375, -3.789062, 0.589844, -3.214844, -1.222656, -3.148438, -4.859375, -3.902344, 0.613281, 0.644531, 1.257812, -1.140625, -5.097656, 0.531250, -5.882812, -3.578125, 0.609375, 0.863281, -2.105469, -5.242188, -0.097656, -3.242188, 0.695312, -0.625000, -4.460938, -4.656250, 0.718750, -5.804688, -5.199219, -3.750000, 0.445312, -0.046875, -4.148438, 0.632812, -2.363281, -5.531250, -3.238281, 1.601562, -0.636719, -3.566406, -4.074219, 0.437500, -1.074219, -3.878906, -2.953125, -0.980469, -2.085938, 0.582031, -5.519531, -5.968750, -5.453125, -5.968750, -3.605469, 1.085938, -0.347656, -1.304688, -4.199219, -0.808594, -5.761719, 0.214844, -0.675781, 1.933594, -3.972656, -3.417969, -4.550781, -0.320312, -0.480469, 1.507812, -5.750000, -3.660156, -0.890625, 1.515625, 1.281250, -3.078125, 1.218750, 0.410156, 1.785156, -2.281250, -1.066406, 0.414062, -4.960938, -4.074219, 0.121094, 0.917969, -5.199219, -5.375000, -0.546875, -3.710938, -2.980469, -1.019531, -0.539062, 0.847656, -1.578125, 1.492188, -1.472656, -4.710938, -3.160156, -5.644531, -0.847656, -1.964844, 1.164062, -0.898438, -3.691406, -3.328125, -0.441406, -0.105469
-2.300781, -3.507812, 0.152344, -1.234375, -2.660156, -5.609375, -4.277344, -1.917969, -5.062500, 0.582031, -4.093750, -2.882812, -2.609375, -2.324219, -5.136719, 1.347656, -1.925781, -4.964844, -2.957031, -1.878906, 1.789062, -1.593750, -0.031250, 1.179688, -1.140625, -3.324219, -1.585938, -0.074219, -1.500000, -3.398438, 0.808594, -5.851562, -0.902344, -4.316406, -1.773438, -1.230469, -0.765625, -2.902344, -2.781250, -1.937500, -2.625000, -3.519531, -3.554688, -0.054688, -4.914062, 1.867188, -4.214844, -1.992188, -3.937500, 1.382812, 0.722656, -1.035156, -3.539062, -0.175781, -1.285156, -5.167969, 0.527344, -0.503906, -2.496094, 0.011719, -5.210938, -0.703125, 1.699219, -2.937500, -1.503906, -2.582031, 1.531250, 0.664062, -4.046875, -5.757812, -4.722656, 0.804688, -3.695312, -3.863281, -4.097656, -5.429688, -4.363281, 0.730469, 1.929688, -1.894531, -2.917969, -3.953125, -4.882812, -2.425781, -1.468750, -1.378906, -5.660156, -5.121094, 0.531250, 1.414062, -2.386719, -5.808594, 1.089844, 1.707031, 0.304688, 1.855469, -3.753906, -4.960938, -2.933594, -3.886719, -1.476562, -2.687500, -3.449219, -5.687500, 0.839844, 1.605469, -5.964844, -0.511719, 1.070312, -4.726562, 0.675781, -4.972656, -2.257812, 0.503906, -5.449219, 0.515625, -1.671875, 0.093750, -2.984375, -4.300781, -5.769531, -0.542969, -1.468750, -3.628906, -0.941406, -5.292969, -1.937500, -2.761719
-12.039062, 13.128906, -32.957031, 28.929688, -9.957031, -23.859375, -10.531250, -6.238281, 15.074219, 11.343750, 20.636719, -20.625000, 5.792969, -37.746094, -26.847656, 14.261719, 7.628906, 68.457031, 1.921875, 34.617188, 38.335938, -9.937500, 49.062500, -32.253906, -24.812500, 6.210938, 25.582031, -29.832031, -27.906250, 1.894531, -32.488281, -59.343750, 15.207031, -24.058594, -4.195312, -8.328125, -27.953125, 46.769531, -25.523438, -0.695312, -9.578125, -26.441406, 6.167969, -1.906250, 5.921875, -30.972656, 18.273438, -15.660156, 27.539062, 12.617188, -28.828125, -13.308594, 6.757812, 5.601562, -24.953125, -10.425781, -22.082031, -10.316406, 7.058594, -16.273438, 11.101562, 0.453125, -27.554688, 17.089844, -19.945312, 9.929688, -8.226562, -31.550781, -19.359375, 26.058594, -18.746094, -38.515625, -13.382812, -22.777344, -18.507812, -36.878906, 30.921875, 32.960938, -0.507812, -30.242188, -9.875000, -10.984375, -10.605469, 0.941406, 3.933594, 28.175781, -31.917969, -8.343750, 5.785156, 47.910156, 13.007812, 32.265625, -1.511719, -53.007812, 0.789062, 18.792969, 4.121094, -70.062500, -6.480469, -18.347656, 9.050781, -8.359375, 37.675781, -16.472656, 30.902344, 13.687500, 6.234375, -7.699219, 1.425781, 2.039062, -56.433594, 57.671875, 10.917969, -10.011719, -52.207031, -25.000000, 4.519531, -5.714844, -3.800781, 16.210938, 35.812500, -32.757812, -40.789062, -18.128906, 54.644531, 1.332031, -11.933594, -5.648438
-14.363281, 12.308594, -0.808594, -32.343750, 3.960938, -15.941406, 23.300781, -4.066406, 33.535156, -7.031250, 22.886719, 41.460938, -2.320312, 1.398438, -16.835938, 10.722656, -7.398438, -32.953125, 24.179688, -7.476562, 26.453125, -34.500000, -13.402344, 98.265625, -37.132812, -11.292969, 24.691406, -16.535156, -47.121094, 18.792969, -49.105469, -26.253906, 29.851562, 49.746094, 51.832031, -13.285156, 15.878906, -35.167969, -8.386719, 35.953125, -9.300781, -35.144531, 14.839844, 36.914062, -9.968750, -30.617188, -25.371094, -54.300781, -7.226562, -50.394531, 36.460938, 14.000000, -2.992188, -16.496094, 0.019531, -23.214844, -0.648438, 43.992188, 28.609375, -19.375000, 33.570312, -6.058594, -42.742188, 29.714844, -8.464844, -13.000000, 10.593750, -20.707031, 47.941406, 62.335938, -1.601562, 16.203125, 41.140625, 0.191406, 9.570312, -62.246094, 7.785156, 8.089844, 14.246094, 13.000000, 10.402344, -22.574219, -26.832031, -9.746094, 7.855469, 49.363281, 0.187500, 15.152344, -2.214844, 12.640625, 34.851562, -11.671875, -8.390625, -17.250000, -62.468750, 30.445312, -19.476562, 15.070312, -40.117188, -2.710938, -19.937500, 27.210938, 1.000000, 17.691406, -46.875000, -3.046875, -17.468750, 10.199219, -24.230469, -9.214844, 43.914062, -3.359375, -14.488281, -7.156250, -6.542969, 1.097656, 16.886719, 1.367188, 22.960938, -65.468750, -3.378906, 29.019531, 2.753906, 13.613281, -4.214844, -10.750000, -28.214844, -36.234375
-5.898438, -4.695312, -0.148438, -2.257812, 0.792969, -1.121094, 0.550781, -3.082031, 0.843750, -2.257812, -3.707031, 0.910156, -3.507812, -0.187500, 0.890625, -2.472656, 1.031250, 0.246094, -2.980469, -2.726562, -4.269531, 0.402344, -0.773438, -3.785156, -4.523438, -3.804688, -5.011719, -5.945312, -2.257812, -0.152344, -5.058594, 1.542969, -4.183594, -1.472656, -0.707031, -4.539062, 0.933594, -4.867188, 0.156250, -2.421875, -2.605469, 0.804688, 0.519531, -2.765625, -4.503906, -5.636719, -5.656250, -0.648438, 0.140625, -0.570312, -1.160156, -5.542969, -5.695312, -1.601562, 1.808594, -0.660156, -2.195312, -2.476562, 0.289062, -5.847656, -4.984375, -5.792969, 1.648438, -4.234375, 1.515625, -2.617188, -1.285156, -0.136719, -0.425781, 0.398438, -5.882812, -0.144531, -0.371094, -3.183594, 1.460938, -2.785156, -1.542969, -1.468750, 1.156250, -0.460938, -5.664062, -4.457031, -5.089844, 0.304688, -2.695312, 0.156250, -5.277344, -2.449219, -5.710938, 1.457031, 0.859375, -5.546875, 0.589844, -2.601562, -3.128906, -1.621094, -3.070312, 1.210938, -1.644531, -1.648438, -3.480469, -3.070312, -1.257812, -1.484375, 0.242188, -4.472656, 0.789062, 0.367188, -3.703125, -2.964844, 0.371094, 0.660156, -4.785156, -1.023438, 1.648438, -0.179688, -1.101562, 0.011719, -4.425781, -5.750000, -5.175781, -3.593750, -0.093750, -0.921875, -4.359375, -1.949219, -1.039062, 0.925781
-1.601562, -0.457031, 0.175781, -0.800781, 0.417969, -5.890625, -0.300781, -3.339844, -4.167969, -3.921875, -5.968750, 0.339844, 0.812500, -3.105469, -3.625000, 1.316406, -2.300781, -3.406250, 0.500000, -4.761719, -2.820312, -4.398438, -2.093750, -5.097656, 0.039062, -0.718750, -3.414062, 1.785156, -5.496094, -2.789062, 1.523438, -4.355469, -0.722656, -5.023438, -3.953125, -2.457031, -0.183594, -4.921875, 1.328125, -2.613281, 1.085938, -3.750000, -2.894531, -3.550781, 1.824219, 1.730469, -2.890625, -3.636719, -1.433594, 0.691406, -4.621094, -0.308594, 0.054688, -3.179688, -0.777344, 1.937500, -4.578125, -0.488281, -2.050781, -4.671875, -2.468750, -3.957031, -5.222656, -1.031250, -3.746094, -2.691406, 1.726562, -4.628906, -4.003906, -3.886719, -4.082031, -0.261719, 1.085938, -0.148438, -2.437500, -0.074219, -5.527344, -3.578125, -4.902344, -0.851562, -5.292969, -0.687500, -1.980469, -2.609375, -3.746094, -3.218750, -5.449219, 0.328125, -2.554688, -1.800781, -2.750000, -2.738281, -2.984375, -4.414062, -5.781250, -3.566406, -2.429688, -4.195312, 0.378906, -4.250000, -5.535156, 1.351562, -1.261719, -3.035156, -2.503906, -4.593750, -1.894531, -0.273438, 1.074219, 0.941406, -1.621094, -0.925781, -4.871094, -0.117188, -5.656250, 0.730469, 0.664062, -3.960938, -5.949219, -2.285156, 0.718750, -0.195312, -4.730469, -4.960938, 0.640625, -0.566406, -0.902344, -3.242188
